WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
5,10/11,CLE,L30-33,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Crockett Gillmore,2015
6,10/18,@SF,L20-25,1,1,3,30,10.0,19,0,--,--,--,--,--,--,--,Crockett Gillmore,2015
7,10/26,@ARI,L18-26,1,1,5,53,10.6,23,0,--,--,--,--,--,--,--,Crockett Gillmore,2015
8,11/01,SD,W29-26,1,1,2,8,4.0,5,1,--,--,--,--,--,--,--,Crockett Gillmore,2015
9,Bye,,,,,,,,,,,,,,,,,Crockett Gillmore,2015
10,11/15,JAC,L20-22,1,1,4,42,10.5,25,1,--,--,--,--,--,--,--,Crockett Gillmore,2015
11,11/22,STL,W16-13,1,1,5,101,20.2,46,0,--,--,--,--,--,--,--,Crockett Gillmore,2015
12,11/30,@CLE,W33-27,1,1,3,20,6.7,14,0,--,--,--,--,--,--,--,Crockett Gillmore,2015
13,12/06,@MIA,L13-15,1,1,1,7,7.0,7,0,--,--,--,--,--,--,--,Crockett Gillmore,2015
14,12/13,SEA,L6-35,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Crockett Gillmore,2015
15,12/20,KC,L14-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Crockett Gillmore,2015
1,09/07,CIN,L16-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Crockett Gillmore,2014
2,09/11,PIT,W26-6,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Crockett Gillmore,2014
3,09/21,@CLE,W23-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Crockett Gillmore,2014
4,09/28,CAR,W38-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Crockett Gillmore,2014
5,10/05,@IND,L13-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Crockett Gillmore,2014
6,10/12,@TB,W48-17,1,0,2,16,8.0,11,0,--,--,--,--,--,--,--,Crockett Gillmore,2014
7,10/19,ATL,W29-7,1,0,1,13,13.0,13,0,--,--,--,--,--,--,--,Crockett Gillmore,2014
8,10/26,@CIN,L24-27,1,1,2,23,11.5,13,0,--,--,--,--,--,--,--,Crockett Gillmore,2014
9,11/02,@PIT,L23-43,1,0,1,1,1.0,1T,1,--,--,--,--,--,--,--,Crockett Gillmore,2014
10,11/09,TEN,W21-7,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Crockett Gillmore,2014
11,Bye,,,,,,,,,,,,,,,,,Crockett Gillmore,2014
12,11/24,@NO,W34-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Crockett Gillmore,2014
13,11/30,SD,L33-34,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Crockett Gillmore,2014
14,12/07,@MIA,W28-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Crockett Gillmore,2014
15,12/14,JAC,W20-12,1,0,2,37,18.5,20,0,--,--,--,--,--,--,--,Crockett Gillmore,2014
16,12/21,@HOU,L13-25,1,0,1,9,9.0,9,0,--,--,--,--,--,--,--,Crockett Gillmore,2014
17,12/28,CLE,W20-10,1,0,1,22,22.0,22,0,--,--,--,--,--,--,--,Crockett Gillmore,2014
7,Bye,,,,,,,,,,,,,,,,,Richard Gordon,2015
8,11/01,GB,W29-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2015
9,11/08,@IND,L24-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2015
10,11/15,KC,L13-29,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2015
11,11/22,@CHI,W17-15,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2015
12,11/29,NE,W30-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2015
14,12/13,SEA,L6-35,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2015
15,12/20,KC,L14-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2015
8,10/26,HOU,L16-30,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2014
9,Bye,,,,,,,,,,,,,,,,,Richard Gordon,2014
10,11/09,@BAL,L7-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2014
11,11/17,PIT,L24-27,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2014
12,11/23,@PHI,L24-43,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2014
14,12/07,@ARI,L14-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2014
15,12/14,OAK,W31-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2014
16,12/21,@PIT,L12-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2014
17,12/28,SD,W19-7,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Richard Gordon,2014
7,10/20,BAL,W19-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2013
8,10/27,@OAK,L18-21,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2013
9,11/03,@NE,L31-55,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2013
10,11/10,BUF,W23-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2013
11,11/17,DET,W37-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2013
12,11/24,@CLE,W27-11,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2013
13,11/28,@BAL,L20-22,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2013
16,12/22,IND,L7-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2013
17,12/29,@SD,L24-27,1,0,1,3,3.0,3,0,--,--,--,--,--,--,--,Richard Gordon,2013
1,09/10,SD,L14-22,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
2,09/16,@MIA,L13-35,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Richard Gordon,2012
3,09/23,PIT,W34-31,1,0,1,1,1.0,1T,1,--,--,--,--,--,--,--,Richard Gordon,2012
4,09/30,@DEN,L6-37,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
5,Bye,,,,,,,,,,,,,,,,,Richard Gordon,2012
6,10/14,@ATL,L20-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
7,10/21,JAC,W26-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
8,10/28,@KC,W26-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
9,11/04,TB,L32-42,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--,Richard Gordon,2012
10,11/11,@BAL,L20-55,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
11,11/18,NO,L17-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
12,11/25,@CIN,L10-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
13,12/02,CLE,L17-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
14,12/06,DEN,L13-26,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
15,12/16,KC,W15-0,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
16,12/23,@CAR,L6-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
17,12/30,@SD,L21-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2012
1,09/12,@DEN,W23-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
2,09/18,@BUF,L35-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
3,09/25,NYJ,W34-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
4,10/02,NE,L19-31,1,1,1,2,2.0,2,0,--,--,--,--,--,--,--,Richard Gordon,2011
5,10/09,@HOU,W25-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
6,10/16,CLE,W24-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
7,10/23,KC,L0-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
8,Bye,,,,,,,,,,,,,,,,,Richard Gordon,2011
9,11/06,DEN,L24-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
10,11/10,@SD,W24-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
11,11/20,@MIN,W27-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
12,11/27,CHI,W25-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
13,12/04,@MIA,L14-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
14,12/11,@GB,L16-46,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
15,12/18,DET,L27-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
16,12/24,@KC,W16-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
17,01/01,SD,L26-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Richard Gordon,2011
1,09/13,IND,W27-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2015
2,09/20,NE,L32-40,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2015
3,09/27,@MIA,W41-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2015
4,10/04,NYG,L10-24,1,0,1,15,15.0,15,0,--,--,--,--,--,--,--,Chris Gragg,2015
5,10/11,@TEN,W14-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2015
6,10/18,CIN,L21-34,1,0,5,54,10.8,19,0,--,--,--,--,--,--,--,Chris Gragg,2015
7,10/25,@JAC,L31-34,1,0,2,35,17.5,29,0,--,--,--,--,--,--,--,Chris Gragg,2015
8,Bye,,,,,,,,,,,,,,,,,Chris Gragg,2015
9,11/08,MIA,W33-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2015
10,11/12,@NYJ,W22-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2015
11,11/23,@NE,L13-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Chris Gragg,2015
12,11/29,@KC,L22-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2015
13,12/06,HOU,W30-21,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2015
14,12/13,@PHI,L20-23,1,1,1,11,11.0,11,0,--,--,--,--,--,--,--,Chris Gragg,2015
15,12/20,@WAS,L25-35,1,1,1,16,16.0,16,0,--,--,--,--,--,--,--,Chris Gragg,2015
16,12/27,DAL,W16-6,1,0,2,19,9.5,15,0,--,--,--,--,--,--,--,Chris Gragg,2015
17,01/03,NYJ,W22-17,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2015
1,09/07,@CHI,W23-20,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2014
2,09/14,MIA,W29-10,1,1,1,14,14.0,14,0,--,--,--,--,--,--,--,Chris Gragg,2014
3,09/21,SD,L10-22,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2014
4,09/28,@HOU,L17-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2014
5,10/05,@DET,W17-14,1,0,1,2,2.0,2T,1,--,--,--,--,--,--,--,Chris Gragg,2014
6,10/12,NE,L22-37,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2014
7,10/19,MIN,W17-16,1,0,2,19,9.5,14,0,--,--,--,--,--,--,--,Chris Gragg,2014
8,10/26,@NYJ,W43-23,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2014
9,Bye,,,,,,,,,,,,,,,,,Chris Gragg,2014
10,11/09,KC,L13-17,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Chris Gragg,2014
11,11/13,@MIA,L9-22,1,0,1,2,2.0,2,0,--,--,--,--,--,--,--,Chris Gragg,2014
12,11/24,NYJ,W38-3,1,1,2,11,5.5,6,0,--,--,--,--,--,--,--,Chris Gragg,2014
13,11/30,CLE,W26-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2014
14,12/07,@DEN,L17-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2014
15,12/14,GB,W21-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2014
16,12/21,@OAK,L24-26,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2014
17,12/28,@NE,W17-9,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2014
1,09/08,NE,L21-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
2,09/15,CAR,W24-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
3,09/22,@NYJ,L20-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
4,09/29,BAL,W23-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
5,10/03,@CLE,L24-37,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
6,10/13,CIN,L24-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
7,10/20,@MIA,W23-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
8,10/27,@NO,L17-35,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
9,11/03,KC,L13-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
10,11/10,@PIT,L10-23,1,0,4,25,6.3,9,1,--,--,--,--,--,--,--,Chris Gragg,2013
11,11/17,NYJ,W37-14,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
12,Bye,,,,,,,,,,,,,,,,,Chris Gragg,2013
13,12/01,ATL,L31-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
14,12/08,@TB,L6-27,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
15,12/15,@JAC,W27-20,1,0,1,28,28.0,28,0,--,--,--,--,--,--,--,Chris Gragg,2013
16,12/22,MIA,W19-0,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
17,12/29,@NE,L20-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Gragg,2013
1,09/13,KC,L20-27,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Garrett Graham,2015
2,09/20,@CAR,L17-24,1,1,1,7,7.0,7T,1,--,--,--,--,--,--,--,Garrett Graham,2015
3,09/27,TB,W19-9,1,0,1,9,9.0,9,0,--,--,--,--,--,--,--,Garrett Graham,2015
4,10/04,@ATL,L21-48,1,0,1,6,6.0,6,0,--,--,--,--,--,--,--,Garrett Graham,2015
5,10/08,IND,L20-27,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--,Garrett Graham,2015
6,10/18,@JAC,W31-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2015
7,10/25,@MIA,L26-44,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Garrett Graham,2015
8,11/01,TEN,W20-6,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Garrett Graham,2015
9,Bye,,,,,,,,,,,,,,,,,Garrett Graham,2015
10,11/16,@CIN,W10-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2015
11,11/22,NYJ,W24-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2015
12,11/29,NO,W24-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2015
13,12/06,@BUF,L21-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2015
14,12/13,NE,L6-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2015
15,12/20,@IND,W16-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2015
16,12/27,@TEN,W34-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2015
17,01/03,JAC,W30-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2015
1,09/07,WAS,W17-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2014
2,09/14,@OAK,W30-14,1,1,1,26,26.0,26,0,--,--,--,--,--,--,--,Garrett Graham,2014
3,09/21,@NYG,L17-30,1,0,5,41,8.2,11,0,--,--,--,--,--,--,--,Garrett Graham,2014
4,09/28,BUF,W23-17,1,0,3,28,9.3,12,0,--,--,--,--,--,--,--,Garrett Graham,2014
5,10/05,@DAL,L17-20,1,1,1,3,3.0,3,0,--,--,--,--,--,--,--,Garrett Graham,2014
6,10/09,IND,L28-33,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Garrett Graham,2014
7,10/20,@PIT,L23-30,1,1,2,24,12.0,18,0,--,--,--,--,--,--,--,Garrett Graham,2014
8,10/26,@TEN,W30-16,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Garrett Graham,2014
9,11/02,PHI,L21-31,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Garrett Graham,2014
10,Bye,,,,,,,,,,,,,,,,,Garrett Graham,2014
11,11/16,@CLE,W23-7,1,1,2,34,17.0,20T,1,--,--,--,--,--,--,--,Garrett Graham,2014
12,11/23,CIN,L13-22,1,1,4,41,10.3,16,0,--,--,--,--,--,--,--,Garrett Graham,2014
13,11/30,TEN,W45-21,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2014
14,12/07,@JAC,W27-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2014
15,12/14,@IND,L10-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2014
16,12/21,BAL,W25-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2014
17,12/28,JAC,W23-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2014
1,09/09,@SD,W31-28,1,1,4,27,6.8,12,1,--,--,--,--,--,--,--,Garrett Graham,2013
2,09/15,TEN,W30-24,1,1,3,30,10.0,18,1,--,--,--,--,--,--,--,Garrett Graham,2013
3,09/22,@BAL,L9-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2013
4,09/29,SEA,L20-23,1,1,5,69,13.8,31T,1,--,--,--,--,--,1,0,Garrett Graham,2013
5,10/06,@SF,L3-34,1,0,3,15,5.0,9,0,--,--,--,--,--,--,--,Garrett Graham,2013
6,10/13,STL,L13-38,1,1,2,25,12.5,20,0,--,--,--,--,--,--,--,Garrett Graham,2013
7,10/20,@KC,L16-17,1,1,3,38,12.7,27,0,--,--,--,--,--,--,--,Garrett Graham,2013
8,Bye,,,,,,,,,,,,,,,,,Garrett Graham,2013
9,11/03,IND,L24-27,1,1,4,46,11.5,20,0,--,--,--,--,--,--,--,Garrett Graham,2013
10,11/10,@ARI,L24-27,1,1,2,18,9.0,12,0,--,--,--,--,--,--,--,Garrett Graham,2013
11,11/17,OAK,L23-28,1,1,7,136,19.4,42T,1,--,--,--,--,--,1,1,Garrett Graham,2013
12,11/24,JAC,L6-13,1,1,5,32,6.4,8,0,--,--,--,--,--,--,--,Garrett Graham,2013
13,12/01,NE,L31-34,1,1,3,36,12.0,17,0,--,--,--,--,--,--,--,Garrett Graham,2013
14,12/05,@JAC,L20-27,1,1,8,73,9.1,22,1,--,--,--,--,--,--,--,Garrett Graham,2013
15,12/15,@IND,L3-25,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2013
16,12/22,DEN,L13-37,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2013
1,09/09,MIA,W30-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2012
2,09/16,@JAC,W27-7,1,0,1,15,15.0,15,0,--,--,--,--,--,--,--,Garrett Graham,2012
3,09/23,@DEN,W31-25,1,1,2,39,19.5,27,0,--,--,--,--,--,--,--,Garrett Graham,2012
4,09/30,TEN,W38-14,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Garrett Graham,2012
5,10/08,@NYJ,W23-17,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2012
6,10/14,GB,L24-42,1,1,3,25,8.3,11,0,--,--,--,--,--,--,--,Garrett Graham,2012
7,10/21,BAL,W43-13,1,1,2,32,16.0,20,0,--,--,--,--,--,--,--,Garrett Graham,2012
8,Bye,,,,,,,,,,,,,,,,,Garrett Graham,2012
9,11/04,BUF,W21-9,1,0,2,11,5.5,6,1,--,--,--,--,--,--,--,Garrett Graham,2012
10,11/11,@CHI,W13-6,1,1,3,15,5.0,11,0,--,--,--,--,--,--,--,Garrett Graham,2012
11,11/18,JAC,W43-37,1,0,8,82,10.3,30,2,--,--,--,--,--,--,--,Garrett Graham,2012
12,11/22,@DET,W34-31,1,1,3,17,5.7,11,0,--,--,--,--,--,--,--,Garrett Graham,2012
13,12/02,@TEN,W24-10,1,0,1,7,7.0,7,0,--,--,--,--,--,--,--,Garrett Graham,2012
14,12/10,@NE,L14-42,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2012
15,12/16,IND,W29-17,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Garrett Graham,2012
16,12/23,MIN,L6-23,1,1,2,14,7.0,12,0,--,--,--,--,--,--,--,Garrett Graham,2012
17,12/30,@IND,L16-28,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--,Garrett Graham,2012
1,09/11,IND,W34-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
2,09/18,@MIA,W23-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
3,09/25,@NO,L33-40,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
4,10/02,PIT,W17-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
5,10/09,OAK,L20-25,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Garrett Graham,2011
6,10/16,@BAL,L14-29,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
7,10/23,@TEN,W41-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
8,10/30,JAC,W24-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
9,11/06,CLE,W30-12,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
10,11/13,@TB,W37-9,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
11,Bye,,,,,,,,,,,,,,,,,Garrett Graham,2011
12,11/27,@JAC,W20-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
13,12/04,ATL,W17-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
14,12/11,@CIN,W20-19,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
15,12/18,CAR,L13-28,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
16,12/22,@IND,L16-19,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2011
17,01/01,TEN,L22-23,1,0,1,24,24.0,24,0,--,--,--,--,--,--,--,Garrett Graham,2011
1,09/12,IND,W34-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
2,09/19,@WAS,W30-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
3,09/26,DAL,L13-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
4,10/03,@OAK,W31-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
5,10/10,NYG,L10-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
6,10/17,KC,W35-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
7,Bye,,,,,,,,,,,,,,,,,Garrett Graham,2010
8,11/01,@IND,L17-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
9,11/07,SD,L23-29,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
10,11/14,@JAC,L24-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
11,11/21,@NYJ,L27-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
12,11/28,TEN,W20-0,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
13,12/02,@PHI,L24-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
14,12/13,BAL,L28-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
15,12/19,@TEN,L17-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
16,12/26,@DEN,L23-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
17,01/02,JAC,W34-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Garrett Graham,2010
1,09/13,@STL,L31-34,1,1,6,51,8.5,19,1,--,--,--,--,--,--,--,Jimmy Graham,2015
2,09/20,@GB,L17-27,1,1,1,11,11.0,11,0,--,--,--,--,--,--,--,Jimmy Graham,2015
3,09/27,CHI,W26-0,1,1,7,83,11.9,30T,1,--,--,--,--,--,--,--,Jimmy Graham,2015
4,10/05,DET,W13-10,1,1,4,29,7.3,13,0,--,--,--,--,--,--,--,Jimmy Graham,2015
5,10/11,@CIN,L24-27,1,1,3,30,10.0,22,0,--,--,--,--,--,--,--,Jimmy Graham,2015
6,10/18,CAR,L23-27,1,1,8,140,17.5,45,0,--,--,--,--,--,--,--,Jimmy Graham,2015
7,10/22,@SF,W20-3,1,1,2,31,15.5,23,0,--,--,--,--,--,--,--,Jimmy Graham,2015
8,11/01,@DAL,W13-12,1,1,7,75,10.7,19,0,--,--,--,--,--,--,--,Jimmy Graham,2015
9,Bye,,,,,,,,,,,,,,,,,Jimmy Graham,2015
10,11/15,ARI,L32-39,1,1,3,41,13.7,30,0,--,--,--,--,--,--,--,Jimmy Graham,2015
11,11/22,SF,W29-13,1,1,3,39,13.0,20,0,--,--,--,--,--,--,--,Jimmy Graham,2015
12,11/29,PIT,W39-30,1,1,4,75,18.8,36,0,--,--,--,--,--,--,--,Jimmy Graham,2015
1,09/07,@ATL,L34-37,1,1,8,82,10.3,17,0,--,--,--,--,--,--,--,Jimmy Graham,2014
2,09/14,@CLE,L24-26,1,1,10,118,11.8,23,2,--,--,--,--,--,--,--,Jimmy Graham,2014
3,09/21,MIN,W20-9,1,0,6,54,9.0,15,0,--,--,--,--,--,--,--,Jimmy Graham,2014
4,09/28,@DAL,L17-38,1,1,8,86,10.8,17,1,--,--,--,--,--,1,1,Jimmy Graham,2014
5,10/05,TB,W37-31,1,1,2,36,18.0,23,0,--,--,--,--,--,--,--,Jimmy Graham,2014
6,Bye,,,,,,,,,,,,,,,,,Jimmy Graham,2014
