WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
4,09/29,@TEN,L13-38,1,0,4,65,16.3,23,0,--,--,--,--,--,--,--,Jeremy Kerley,2013
5,10/07,@ATL,W30-28,1,0,5,68,13.6,21,1,--,--,--,--,--,--,--,Jeremy Kerley,2013
6,10/13,PIT,L6-19,1,1,2,19,9.5,10,0,--,--,--,--,--,--,--,Jeremy Kerley,2013
7,10/20,NE,W30-27,1,1,8,97,12.1,22,1,--,--,--,--,--,--,--,Jeremy Kerley,2013
8,10/27,@CIN,L9-49,1,1,3,27,9.0,14,0,--,--,--,--,--,--,--,Jeremy Kerley,2013
9,11/03,NO,W26-20,1,1,1,1,1.0,1,0,--,--,--,--,--,--,--,Jeremy Kerley,2013
10,Bye,,,,,,,,,,,,,,,,,Jeremy Kerley,2013
11,11/17,@BUF,L14-37,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jeremy Kerley,2013
12,11/24,@BAL,L3-19,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jeremy Kerley,2013
13,12/01,MIA,L3-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jeremy Kerley,2013
14,12/08,OAK,W37-27,1,1,4,41,10.3,25T,1,1,3,3.0,3,0,--,--,Jeremy Kerley,2013
15,12/15,@CAR,L20-30,1,0,1,25,25.0,25,0,--,--,--,--,--,--,--,Jeremy Kerley,2013
16,12/22,CLE,W24-13,1,1,5,70,14.0,22,0,1,8,8.0,8,0,--,--,Jeremy Kerley,2013
17,12/29,@MIA,W20-7,1,1,5,40,8.0,12,0,1,1,1.0,1,0,--,--,Jeremy Kerley,2013
1,09/09,BUF,W48-28,1,0,4,45,11.3,21,1,--,--,--,--,--,--,--,Jeremy Kerley,2012
2,09/16,@PIT,L10-27,1,0,2,67,33.5,45,0,--,--,--,--,--,1,1,Jeremy Kerley,2012
3,09/23,@MIA,W23-20,1,0,2,73,36.5,66,1,--,--,--,--,--,--,--,Jeremy Kerley,2012
4,09/30,SF,L0-34,1,0,2,12,6.0,8,0,--,--,--,--,--,--,--,Jeremy Kerley,2012
5,10/08,HOU,L17-23,1,1,5,94,18.8,36,0,--,--,--,--,--,--,--,Jeremy Kerley,2012
6,10/14,IND,W35-9,1,0,3,24,8.0,11,0,--,--,--,--,--,--,--,Jeremy Kerley,2012
7,10/21,@NE,L26-29,1,1,7,120,17.1,26,0,1,2,2.0,2,0,--,--,Jeremy Kerley,2012
8,10/28,MIA,L9-30,1,1,5,43,8.6,12,0,--,--,--,--,--,--,--,Jeremy Kerley,2012
9,Bye,,,,,,,,,,,,,,,,,Jeremy Kerley,2012
10,11/11,@SEA,L7-28,1,1,5,57,11.4,43,0,1,5,5.0,5,0,1,1,Jeremy Kerley,2012
11,11/18,@STL,W27-13,1,0,3,43,14.3,32,0,1,-1,-1.0,-1,0,--,--,Jeremy Kerley,2012
12,11/22,NE,L19-49,1,0,7,86,12.3,36,0,--,--,--,--,--,1,0,Jeremy Kerley,2012
13,12/02,ARI,W7-6,1,1,3,37,12.3,19,0,--,--,--,--,--,--,--,Jeremy Kerley,2012
14,12/09,@JAC,W17-10,1,0,4,27,6.8,12,0,--,--,--,--,--,1,1,Jeremy Kerley,2012
15,12/17,@TEN,L10-14,1,0,1,11,11.0,11,0,--,--,--,--,--,--,--,Jeremy Kerley,2012
16,12/23,SD,L17-27,1,1,0,0,--,--,0,1,2,2.0,2,0,--,--,Jeremy Kerley,2012
17,12/30,@BUF,L9-28,1,1,3,88,29.3,40,0,1,0,0.0,0,0,--,--,Jeremy Kerley,2012
1,09/11,DAL,W27-24,1,0,--,--,--,--,--,--,--,--,--,--,1,0,Jeremy Kerley,2011
2,09/18,JAC,W32-3,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jeremy Kerley,2011
3,09/25,@OAK,L24-34,1,0,--,--,--,--,--,1,-2,-2.0,-2,0,--,--,Jeremy Kerley,2011
4,10/02,@BAL,L17-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jeremy Kerley,2011
5,10/09,@NE,L21-30,1,0,3,35,11.7,22,1,--,--,--,--,--,--,--,Jeremy Kerley,2011
6,10/17,MIA,W24-6,1,0,2,18,9.0,14,0,--,--,--,--,--,--,--,Jeremy Kerley,2011
7,10/23,SD,W27-21,1,0,4,29,7.3,10,0,--,--,--,--,--,--,--,Jeremy Kerley,2011
8,Bye,,,,,,,,,,,,,,,,,Jeremy Kerley,2011
9,11/06,@BUF,W27-11,1,0,4,23,5.8,9,0,--,--,--,--,--,1,0,Jeremy Kerley,2011
10,11/13,NE,L16-37,1,1,4,79,19.8,38,0,--,--,--,--,--,--,--,Jeremy Kerley,2011
11,11/17,@DEN,L13-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jeremy Kerley,2011
12,11/27,BUF,W28-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jeremy Kerley,2011
13,12/04,@WAS,W34-19,1,0,1,7,7.0,7,0,1,6,6.0,6,0,1,1,Jeremy Kerley,2011
14,12/11,KC,W37-10,1,0,0,0,--,--,0,1,2,2.0,2,0,--,--,Jeremy Kerley,2011
15,12/18,@PHI,L19-45,1,0,2,16,8.0,10,0,--,--,--,--,--,--,--,Jeremy Kerley,2011
16,12/24,NYG,L14-29,1,0,5,36,7.2,10,0,1,6,6.0,6,0,--,--,Jeremy Kerley,2011
17,01/01,@MIA,L17-19,1,0,4,71,17.8,30,0,1,16,16.0,16,0,--,--,Jeremy Kerley,2011
3,09/21,IND,L17-44,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2014
4,09/28,@SD,L14-33,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2014
5,10/05,PIT,L9-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2014
6,10/12,@TEN,L14-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2014
7,10/19,CLE,W24-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2014
16,12/21,GB,L3-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2014
17,12/28,NO,L20-23,1,0,2,13,6.5,7,0,--,--,--,--,--,--,--,Tavarres King,2014
8,10/24,@TB,W31-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2013
9,11/03,ATL,W34-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2013
10,11/10,@SF,W10-9,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2013
11,11/18,NE,W24-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2013
12,11/24,@MIA,W20-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2013
13,12/01,TB,W27-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2013
14,12/08,@NO,L13-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2013
15,12/15,NYJ,W30-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2013
16,12/22,NO,W17-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2013
17,12/29,@ATL,W21-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Tavarres King,2013
12,11/26,@DET,L14-45,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jonathan Krause,2015
13,12/06,@NE,W35-28,1,0,1,4,4.0,4,0,--,--,--,--,--,--,--,Jonathan Krause,2015
14,12/13,BUF,W23-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jonathan Krause,2015
15,12/20,ARI,L17-40,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jonathan Krause,2015
16,12/26,WAS,L24-38,1,0,1,7,7.0,7,0,--,--,--,--,--,--,--,Jonathan Krause,2015
17,01/03,@NYG,W35-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jonathan Krause,2015
7,10/25,NYJ,W30-23,1,1,2,25,12.5,19,0,--,--,--,--,--,--,--,Brandon LaFell,2015
8,10/29,MIA,W36-7,1,0,4,47,11.8,25,0,--,--,--,--,--,--,--,Brandon LaFell,2015
9,11/08,WAS,W27-10,1,0,5,102,20.4,48,0,--,--,--,--,--,--,--,Brandon LaFell,2015
10,11/15,@NYG,W27-26,1,0,2,66,33.0,54,0,--,--,--,--,--,--,--,Brandon LaFell,2015
11,11/23,BUF,W20-13,1,0,4,66,16.5,27,0,--,--,--,--,--,--,--,Brandon LaFell,2015
12,11/29,@DEN,L24-30,1,1,4,36,9.0,14,0,--,--,--,--,--,--,--,Brandon LaFell,2015
13,12/06,PHI,L28-35,1,1,4,27,6.8,12,0,--,--,--,--,--,--,--,Brandon LaFell,2015
14,12/13,@HOU,W27-6,1,1,5,32,6.4,10,0,--,--,--,--,--,--,--,Brandon LaFell,2015
15,12/20,TEN,W33-16,1,1,4,88,22.0,31,0,1,0,0.0,0,0,--,--,Brandon LaFell,2015
16,12/27,@NYJ,L20-26,1,1,1,19,19.0,19,0,1,9,9.0,9,0,--,--,Brandon LaFell,2015
17,01/03,@MIA,L10-20,1,1,2,7,3.5,8,0,--,--,--,--,--,--,--,Brandon LaFell,2015
1,09/07,@MIA,L20-33,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Brandon LaFell,2014
2,09/14,@MIN,W30-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon LaFell,2014
3,09/21,OAK,W16-9,1,1,4,46,11.5,15,0,--,--,--,--,--,--,--,Brandon LaFell,2014
4,09/29,@KC,L14-41,1,1,6,119,19.8,44T,1,--,--,--,--,--,--,--,Brandon LaFell,2014
5,10/05,CIN,W43-17,1,1,1,20,20.0,20,0,--,--,--,--,--,--,--,Brandon LaFell,2014
6,10/12,@BUF,W37-22,1,1,4,97,24.3,56T,2,--,--,--,--,--,--,--,Brandon LaFell,2014
7,10/16,NYJ,W27-25,1,1,4,55,13.8,24,0,--,--,--,--,--,--,--,Brandon LaFell,2014
8,10/26,CHI,W51-23,1,1,11,124,11.3,19,1,--,--,--,--,--,--,--,Brandon LaFell,2014
9,11/02,DEN,W43-21,1,1,6,53,8.8,18,1,--,--,--,--,--,--,--,Brandon LaFell,2014
10,Bye,,,,,,,,,,,,,,,,,Brandon LaFell,2014
11,11/16,@IND,W42-20,1,0,3,62,20.7,26,0,--,--,--,--,--,--,--,Brandon LaFell,2014
12,11/23,DET,W34-9,1,1,9,98,10.9,16,0,--,--,--,--,--,--,--,Brandon LaFell,2014
13,11/30,@GB,L21-26,1,1,5,38,7.6,15T,2,--,--,--,--,--,--,--,Brandon LaFell,2014
14,12/07,@SD,W23-14,1,1,4,41,10.3,19,0,--,--,--,--,--,1,1,Brandon LaFell,2014
15,12/14,MIA,W41-13,1,1,6,66,11.0,19,0,--,--,--,--,--,--,--,Brandon LaFell,2014
16,12/21,@NYJ,W17-16,1,1,7,64,9.1,14,0,--,--,--,--,--,--,--,Brandon LaFell,2014
17,12/28,BUF,L9-17,1,1,4,70,17.5,27,0,2,13,6.5,9,0,--,--,Brandon LaFell,2014
1,09/08,SEA,L7-12,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Brandon LaFell,2013
2,09/15,@BUF,L23-24,1,1,4,13,3.3,12,0,--,--,--,--,--,--,--,Brandon LaFell,2013
3,09/22,NYG,W38-0,1,1,3,53,17.7,20T,2,--,--,--,--,--,--,--,Brandon LaFell,2013
4,Bye,,,,,,,,,,,,,,,,,Brandon LaFell,2013
5,10/06,@ARI,L6-22,1,1,4,47,11.8,16,0,--,--,--,--,--,--,--,Brandon LaFell,2013
6,10/13,@MIN,W35-10,1,1,4,107,26.8,79T,1,1,9,9.0,9,0,--,--,Brandon LaFell,2013
7,10/20,STL,W30-15,1,1,3,35,11.7,18,0,--,--,--,--,--,--,--,Brandon LaFell,2013
8,10/24,@TB,W31-13,1,1,3,23,7.7,13,0,--,--,--,--,--,--,--,Brandon LaFell,2013
9,11/03,ATL,W34-10,1,1,6,74,12.3,30,0,--,--,--,--,--,1,0,Brandon LaFell,2013
10,11/10,@SF,W10-9,1,1,4,48,12.0,17,0,--,--,--,--,--,--,--,Brandon LaFell,2013
11,11/18,NE,W24-20,1,1,7,59,8.4,17,1,--,--,--,--,--,--,--,Brandon LaFell,2013
12,11/24,@MIA,W20-16,1,1,2,36,18.0,29,0,--,--,--,--,--,--,--,Brandon LaFell,2013
13,12/01,TB,W27-6,1,1,3,36,12.0,16T,1,--,--,--,--,--,--,--,Brandon LaFell,2013
14,12/08,@NO,L13-31,1,1,2,22,11.0,11,0,--,--,--,--,--,--,--,Brandon LaFell,2013
15,12/15,NYJ,W30-20,1,1,3,61,20.3,36,0,1,6,6.0,6,0,--,--,Brandon LaFell,2013
16,12/22,NO,W17-13,1,1,1,13,13.0,13,0,--,--,--,--,--,--,--,Brandon LaFell,2013
17,12/29,@ATL,W21-20,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Brandon LaFell,2013
1,09/09,@TB,L10-16,1,1,3,65,21.7,24,1,--,--,--,--,--,--,--,Brandon LaFell,2012
2,09/16,NO,W35-27,1,1,6,90,15.0,27,0,1,25,25.0,25,0,--,--,Brandon LaFell,2012
3,09/20,NYG,L7-36,1,0,1,27,27.0,27,0,--,--,--,--,--,--,--,Brandon LaFell,2012
4,09/30,@ATL,L28-30,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Brandon LaFell,2012
5,10/07,SEA,L12-16,1,1,3,44,14.7,21,0,--,--,--,--,--,--,--,Brandon LaFell,2012
6,Bye,,,,,,,,,,,,,,,,,Brandon LaFell,2012
7,10/21,DAL,L14-19,1,1,4,53,13.3,32,1,--,--,--,--,--,--,--,Brandon LaFell,2012
8,10/28,@CHI,L22-23,1,1,3,88,29.3,62,0,--,--,--,--,--,--,--,Brandon LaFell,2012
9,11/04,@WAS,W21-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon LaFell,2012
10,11/11,DEN,L14-36,1,1,4,29,7.3,21,0,--,--,--,--,--,--,--,Brandon LaFell,2012
11,11/18,TB,L21-27,1,1,5,93,18.6,29T,1,--,--,--,--,--,--,--,Brandon LaFell,2012
12,11/26,@PHI,W30-22,1,1,3,74,24.7,43T,1,1,6,6.0,6,0,--,--,Brandon LaFell,2012
13,12/02,@KC,L21-27,1,1,2,14,7.0,10,0,--,--,--,--,--,1,0,Brandon LaFell,2012
14,12/09,ATL,W30-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon LaFell,2012
15,12/16,@SD,W31-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon LaFell,2012
16,12/23,OAK,W17-6,1,1,5,38,7.6,14,0,--,--,--,--,--,--,--,Brandon LaFell,2012
17,12/30,@NO,W44-38,1,1,5,62,12.4,19,0,1,4,4.0,4,0,--,--,Brandon LaFell,2012
1,09/11,@ARI,L21-28,1,0,4,70,17.5,27,0,--,--,--,--,--,--,--,Brandon LaFell,2011
2,09/18,GB,L23-30,1,0,4,49,12.3,32,1,--,--,--,--,--,--,--,Brandon LaFell,2011
3,09/25,JAC,W16-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon LaFell,2011
4,10/02,@CHI,L29-34,1,0,4,42,10.5,21,0,--,--,--,--,--,--,--,Brandon LaFell,2011
5,10/09,NO,L27-30,1,0,1,20,20.0,20,0,--,--,--,--,--,--,--,Brandon LaFell,2011
6,10/16,@ATL,L17-31,1,0,1,12,12.0,12,0,--,--,--,--,--,--,--,Brandon LaFell,2011
7,10/23,WAS,W33-20,1,0,2,39,19.5,37,1,--,--,--,--,--,--,--,Brandon LaFell,2011
8,10/30,MIN,L21-24,1,0,1,44,44.0,44,0,--,--,--,--,--,--,--,Brandon LaFell,2011
9,Bye,,,,,,,,,,,,,,,,,Brandon LaFell,2011
10,11/13,TEN,L3-30,1,0,1,18,18.0,18,0,--,--,--,--,--,--,--,Brandon LaFell,2011
11,11/20,@DET,L35-49,1,0,3,51,17.0,22,0,--,--,--,--,--,--,--,Brandon LaFell,2011
12,11/27,@IND,W27-19,1,1,5,46,9.2,23,0,--,--,--,--,--,--,--,Brandon LaFell,2011
13,12/04,@TB,W38-19,1,1,3,64,21.3,31,0,--,--,--,--,--,--,--,Brandon LaFell,2011
14,12/11,ATL,L23-31,1,1,2,28,14.0,17,0,--,--,--,--,--,--,--,Brandon LaFell,2011
15,12/18,@HOU,W28-13,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Brandon LaFell,2011
16,12/24,TB,W48-16,1,1,3,103,34.3,91T,1,--,--,--,--,--,--,--,Brandon LaFell,2011
17,01/01,@NO,L17-45,1,1,2,27,13.5,14,0,--,--,--,--,--,--,--,Brandon LaFell,2011
1,09/12,@NYG,L18-31,1,1,2,22,11.0,14,0,--,--,--,--,--,--,--,Brandon LaFell,2010
2,09/19,TB,L7-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon LaFell,2010
3,09/26,CIN,L7-20,1,0,1,44,44.0,44,0,--,--,--,--,--,--,--,Brandon LaFell,2010
4,10/03,@NO,L14-16,1,0,1,1,1.0,1,0,--,--,--,--,--,--,--,Brandon LaFell,2010
5,10/10,CHI,L6-23,1,1,1,16,16.0,16,0,--,--,--,--,--,--,--,Brandon LaFell,2010
6,Bye,,,,,,,,,,,,,,,,,Brandon LaFell,2010
7,10/24,SF,W23-20,1,0,6,91,15.2,35,0,--,--,--,--,--,--,--,Brandon LaFell,2010
8,10/31,@STL,L10-20,1,0,4,40,10.0,17T,1,--,--,--,--,--,--,--,Brandon LaFell,2010
9,11/07,NO,L3-34,1,0,2,14,7.0,11,0,--,--,--,--,--,--,--,Brandon LaFell,2010
10,11/14,@TB,L16-31,1,0,3,36,12.0,15,0,--,--,--,--,--,--,--,Brandon LaFell,2010
11,11/21,BAL,L13-37,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon LaFell,2010
12,11/28,@CLE,L23-24,1,0,2,37,18.5,28,0,--,--,--,--,--,--,--,Brandon LaFell,2010
13,12/05,@SEA,L14-31,1,0,3,33,11.0,14,0,--,--,--,--,--,--,--,Brandon LaFell,2010
14,12/12,ATL,L10-31,1,0,6,38,6.3,17,0,--,--,--,--,--,--,--,Brandon LaFell,2010
15,12/19,ARI,W19-12,1,0,3,33,11.0,17,0,--,--,--,--,--,--,--,Brandon LaFell,2010
16,12/23,@PIT,L3-27,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Brandon LaFell,2010
17,01/02,@ATL,L10-31,1,0,4,63,15.8,28,0,1,60,60.0,60,0,--,--,Brandon LaFell,2010
1,09/13,@WAS,W17-10,1,1,8,53,6.6,20,0,1,14,14.0,14,0,--,--,Jarvis Landry,2015
2,09/20,@JAC,L20-23,1,1,8,110,13.8,36,0,1,6,6.0,6,0,--,--,Jarvis Landry,2015
3,09/27,BUF,L14-41,1,1,8,67,8.4,13,0,1,-1,-1.0,-1,0,--,--,Jarvis Landry,2015
4,10/04,NYJ,L14-27,1,1,4,40,10.0,20,0,2,29,14.5,15,0,--,--,Jarvis Landry,2015
5,Bye,,,,,,,,,,,,,,,,,Jarvis Landry,2015
6,10/18,@TEN,W38-10,1,1,3,42,14.0,19,0,2,24,12.0,22T,1,--,--,Jarvis Landry,2015
7,10/25,HOU,W44-26,1,1,5,83,16.6,50T,2,1,5,5.0,5,0,--,--,Jarvis Landry,2015
8,10/29,@NE,L7-36,1,1,6,71,11.8,18,0,--,--,--,--,--,1,0,Jarvis Landry,2015
9,11/08,@BUF,L17-33,1,1,10,67,6.7,24,0,5,20,4.0,9,0,--,--,Jarvis Landry,2015
10,11/15,@PHI,W20-19,1,1,7,52,7.4,18,1,1,6,6.0,6,0,--,--,Jarvis Landry,2015
11,11/22,DAL,L14-24,1,0,4,66,16.5,47,0,--,--,--,--,--,--,--,Jarvis Landry,2015
12,11/29,@NYJ,L20-38,1,1,13,165,12.7,40,1,1,4,4.0,4,0,--,--,Jarvis Landry,2015
13,12/06,BAL,W15-13,1,1,2,5,2.5,6,0,--,--,--,--,--,--,--,Jarvis Landry,2015
14,12/14,NYG,L24-31,1,1,11,99,9.0,25,0,1,0,0.0,0,0,--,--,Jarvis Landry,2015
15,12/20,@SD,L14-30,1,0,8,54,6.8,14,0,--,--,--,--,--,--,--,Jarvis Landry,2015
16,12/27,IND,L12-18,1,1,7,111,15.9,26,0,--,--,--,--,--,--,--,Jarvis Landry,2015
17,01/03,NE,W20-10,1,1,6,72,12.0,19,0,2,6,3.0,5,0,--,--,Jarvis Landry,2015
1,09/07,NE,W33-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Jarvis Landry,2014
2,09/14,@BUF,L10-29,1,0,5,49,9.8,16,0,--,--,--,--,--,1,1,Jarvis Landry,2014
3,09/21,KC,L15-34,1,0,3,24,8.0,16,0,--,--,--,--,--,--,--,Jarvis Landry,2014
4,09/28,@OAK,W38-14,1,0,4,38,9.5,18,0,--,--,--,--,--,1,1,Jarvis Landry,2014
5,Bye,,,,,,,,,,,,,,,,,Jarvis Landry,2014
6,10/12,GB,L24-27,1,1,6,75,12.5,21,1,--,--,--,--,--,--,--,Jarvis Landry,2014
7,10/19,@CHI,W27-14,1,1,4,46,11.5,15,0,--,--,--,--,--,--,--,Jarvis Landry,2014
8,10/26,@JAC,W27-13,1,1,3,23,7.7,11,0,1,4,4.0,4,0,--,--,Jarvis Landry,2014
9,11/02,SD,W37-0,1,1,5,46,9.2,14T,1,--,--,--,--,--,--,--,Jarvis Landry,2014
10,11/09,@DET,L16-20,1,1,7,53,7.6,12,0,1,-8,-8.0,-8,0,--,--,Jarvis Landry,2014
11,11/13,BUF,W22-9,1,0,5,46,9.2,12,1,--,--,--,--,--,1,1,Jarvis Landry,2014
12,11/23,@DEN,L36-39,1,1,7,50,7.1,20,2,--,--,--,--,--,--,--,Jarvis Landry,2014
13,12/01,@NYJ,W16-13,1,1,8,68,8.5,25,0,--,--,--,--,--,--,--,Jarvis Landry,2014
14,12/07,BAL,L13-28,1,1,6,55,9.2,20,0,--,--,--,--,--,1,0,Jarvis Landry,2014
15,12/14,@NE,L13-41,1,1,8,99,12.4,25,0,--,--,--,--,--,1,0,Jarvis Landry,2014
16,12/21,MIN,W37-35,1,1,8,31,3.9,11,0,--,--,--,--,--,2,1,Jarvis Landry,2014
17,12/28,NYJ,L24-37,1,1,5,55,11.0,17,0,--,--,--,--,--,--,--,Jarvis Landry,2014
1,09/13,BAL,W19-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2015
2,09/17,@KC,W31-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2015
3,09/27,@DET,W24-12,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2015
4,10/04,MIN,W23-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2015
5,10/11,@OAK,W16-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2015
6,10/18,@CLE,W26-23,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Cody Latimer,2015
7,Bye,,,,,,,,,,,,,,,,,Cody Latimer,2015
8,11/01,GB,W29-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2015
9,11/08,@IND,L24-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2015
10,11/15,KC,L13-29,1,0,3,30,10.0,15,0,--,--,--,--,--,--,--,Cody Latimer,2015
11,11/22,@CHI,W17-15,1,1,2,22,11.0,12,1,1,5,5.0,5,0,--,--,Cody Latimer,2015
12,11/29,NE,W30-24,1,0,1,7,7.0,7,0,--,--,--,--,--,--,--,Cody Latimer,2015
13,12/06,@SD,W17-3,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2015
14,12/13,OAK,L12-15,1,0,--,--,--,--,--,1,-4,-4.0,-4,0,--,--,Cody Latimer,2015
15,12/20,@PIT,L27-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2015
16,12/28,CIN,W20-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2015
17,01/03,SD,W27-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Cody Latimer,2015
1,09/07,IND,W31-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
2,09/14,KC,W24-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
3,09/21,@SEA,L20-26,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
4,Bye,,,,,,,,,,,,,,,,,Cody Latimer,2014
5,10/05,ARI,W41-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
6,10/12,@NYJ,W31-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
7,10/19,SF,W42-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
8,10/23,SD,W35-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
9,11/02,@NE,L21-43,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
10,11/09,@OAK,W41-17,1,0,1,9,9.0,9,0,--,--,--,--,--,--,--,Cody Latimer,2014
11,11/16,@STL,L7-22,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
12,11/23,MIA,W39-36,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
13,11/30,@KC,W29-16,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Cody Latimer,2014
14,12/07,BUF,W24-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
15,12/14,@SD,W22-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
16,12/22,@CIN,L28-37,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cody Latimer,2014
17,12/28,OAK,W47-14,1,0,1,14,14.0,14,0,--,--,--,--,--,--,--,Cody Latimer,2014
13,12/06,@TEN,L39-42,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Rashad Lawrence,2015
14,12/13,IND,W51-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Rashad Lawrence,2015
1,09/13,CAR,L9-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Marqise Lee,2015
2,09/20,MIA,W23-20,1,0,2,27,13.5,18,0,1,12,12.0,12,0,--,--,Marqise Lee,2015
3,09/27,@NE,L17-51,1,0,1,13,13.0,13,0,--,--,--,--,--,--,--,Marqise Lee,2015
4,10/04,@IND,L13-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Marqise Lee,2015
5,10/11,@TB,L31-38,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Marqise Lee,2015
6,10/18,HOU,L20-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Marqise Lee,2015
7,10/25,BUF,W34-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Marqise Lee,2015
8,Bye,,,,,,,,,,,,,,,,,Marqise Lee,2015
9,11/08,@NYJ,L23-28,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Marqise Lee,2015
10,11/15,@BAL,W22-20,1,0,1,8,8.0,8,0,1,3,3.0,3,0,--,--,Marqise Lee,2015
11,11/19,TEN,W19-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Marqise Lee,2015
12,11/29,SD,L25-31,1,0,1,3,3.0,3,0,1,10,10.0,10,0,--,--,Marqise Lee,2015
13,12/06,@TEN,L39-42,1,1,1,17,17.0,17,0,1,4,4.0,4,0,--,--,Marqise Lee,2015
